match_id,date,match_type,team1,team2,venue,city,toss_winner,winner
1000887,2017-01-13,ODI,Australia,Pakistan,"Brisbane Cricket Ground, Woolloongabba",Brisbane,Australia,Australia
1000889,2017-01-15,ODI,Australia,Pakistan,Melbourne Cricket Ground,,Australia,Pakistan
1000891,2017-01-19,ODI,Australia,Pakistan,Western Australia Cricket Association Ground,Perth,Australia,Australia
1000893,2017-01-22,ODI,Australia,Pakistan,Sydney Cricket Ground,,Australia,Australia
1000895,2017-01-26,ODI,Australia,Pakistan,Adelaide Oval,,Australia,Australia
1001371,2016-12-04,ODI,Australia,New Zealand,Sydney Cricket Ground,,Australia,Australia
1001373,2016-12-06,ODI,Australia,New Zealand,Manuka Oval,Canberra,New Zealand,Australia
1001375,2016-12-09,ODI,Australia,New Zealand,Melbourne Cricket Ground,,Australia,Australia
1004283,2016-09-08,ODI,Scotland,Hong Kong,"Grange Cricket Club Ground, Raeburn Place",Edinburgh,Hong Kong,
1004285,2016-09-10,ODI,Scotland,Hong Kong,"Grange Cricket Club Ground, Raeburn Place",Edinburgh,Scotland,Scotland
1007649,2016-06-11,ODI,Zimbabwe,India,Harare Sports Club,,India,India
1007651,2016-06-13,ODI,Zimbabwe,India,Harare Sports Club,,India,India
1007653,2016-06-15,ODI,Zimbabwe,India,Harare Sports Club,,Zimbabwe,India
1019973,2016-12-26,ODI,New Zealand,Bangladesh,Hagley Oval,Christchurch,New Zealand,New Zealand
1019975,2016-12-29,ODI,New Zealand,Bangladesh,Saxton Oval,Nelson,Bangladesh,New Zealand
1019977,2016-12-31,ODI,New Zealand,Bangladesh,Saxton Oval,Nelson,Bangladesh,New Zealand
1020013,2017-01-30,ODI,New Zealand,Australia,Eden Park,Auckland,Australia,New Zealand
1020017,2017-02-05,ODI,New Zealand,Australia,Seddon Park,Hamilton,New Zealand,New Zealand
1020031,2017-02-19,ODI,New Zealand,South Africa,Seddon Park,Hamilton,South Africa,South Africa
1020033,2017-02-22,ODI,New Zealand,South Africa,Hagley Oval,Christchurch,South Africa,New Zealand
1020035,2017-02-25,ODI,New Zealand,South Africa,Westpac Stadium,Wellington,South Africa,South Africa
1020037,2017-03-01,ODI,New Zealand,South Africa,Seddon Park,Hamilton,South Africa,New Zealand
1020039,2017-03-04,ODI,New Zealand,South Africa,Eden Park,Auckland,South Africa,South Africa
1022347,2017-06-01,ODI,England,Bangladesh,Kennington Oval,London,England,England
1022349,2017-06-02,ODI,Australia,New Zealand,Edgbaston,Birmingham,New Zealand,
1022351,2017-06-03,ODI,South Africa,Sri Lanka,Kennington Oval,London,Sri Lanka,South Africa
1022353,2017-06-04,ODI,India,Pakistan,Edgbaston,Birmingham,Pakistan,India
1022355,2017-06-05,ODI,Australia,Bangladesh,Kennington Oval,London,Bangladesh,
1022357,2017-06-06,ODI,England,New Zealand,Sophia Gardens,Cardiff,New Zealand,England
1022359,2017-06-07,ODI,Pakistan,South Africa,Edgbaston,Birmingham,South Africa,Pakistan
1022361,2017-06-08,ODI,India,Sri Lanka,Kennington Oval,London,Sri Lanka,Sri Lanka
1022363,2017-06-09,ODI,Bangladesh,New Zealand,Sophia Gardens,Cardiff,New Zealand,Bangladesh
1022365,2017-06-10,ODI,England,Australia,Edgbaston,Birmingham,England,England
1022367,2017-06-11,ODI,India,South Africa,Kennington Oval,London,India,India
1022369,2017-06-12,ODI,Pakistan,Sri Lanka,Sophia Gardens,Cardiff,Pakistan,Pakistan
1022371,2017-06-14,ODI,England,Pakistan,Sophia Gardens,Cardiff,Pakistan,Pakistan
1022373,2017-06-15,ODI,Bangladesh,India,Edgbaston,Birmingham,India,India
1022375,2017-06-18,ODI,India,Pakistan,Kennington Oval,London,India,Pakistan
1026847,2016-11-04,ODI,Hong Kong,Papua New Guinea,"Mission Road Ground, Mong Kok",Hong Kong,Hong Kong,Hong Kong
1026849,2016-11-06,ODI,Hong Kong,Papua New Guinea,"Mission Road Ground, Mong Kok",Hong Kong,Papua New Guinea,Papua New Guinea
1026851,2016-11-08,ODI,Hong Kong,Papua New Guinea,"Mission Road Ground, Mong Kok",Hong Kong,Papua New Guinea,Hong Kong
1027315,2017-03-03,ODI,West Indies,England,"Sir Vivian Richards Stadium, North Sound",Antigua,West Indies,England
1027317,2017-03-05,ODI,West Indies,England,"Sir Vivian Richards Stadium, North Sound",Antigua,West Indies,England
1027319,2017-03-09,ODI,West Indies,England,"Kensington Oval, Bridgetown",Barbados,West Indies,England
1029001,2017-05-05,ODI,England,Ireland,County Ground,Bristol,Ireland,England
1029003,2017-05-07,ODI,England,Ireland,Lord's,London,Ireland,England
1029819,2016-10-07,ODI,Bangladesh,England,Shere Bangla National Stadium,Mirpur,England,England
1029821,2016-10-09,ODI,Bangladesh,England,Shere Bangla National Stadium,Mirpur,England,Bangladesh
1029823,2016-10-12,ODI,Bangladesh,England,Zahur Ahmed Chowdhury Stadium,Chittagong,England,England
1030219,2016-10-16,ODI,India,New Zealand,Himachal Pradesh Cricket Association Stadium,Dharmasala,India,India
1030221,2016-10-20,ODI,India,New Zealand,Feroz Shah Kotla,Delhi,India,New Zealand
1030223,2016-10-23,ODI,India,New Zealand,"Punjab Cricket Association Stadium, Mohali",Chandigarh,India,India
1030225,2016-10-26,ODI,India,New Zealand,JSCA International Stadium Complex,Ranchi,New Zealand,New Zealand
1030227,2016-10-29,ODI,India,New Zealand,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,India,India
1031425,2017-05-24,ODI,England,South Africa,Headingley,Leeds,South Africa,England
1031427,2017-05-27,ODI,England,South Africa,The Rose Bowl,Southampton,South Africa,England
1031429,2017-05-29,ODI,England,South Africa,Lord's,London,South Africa,South Africa
1031667,2017-09-19,ODI,West Indies,England,Old Trafford,Manchester,West Indies,England
1031669,2017-09-21,ODI,England,West Indies,Trent Bridge,Nottingham,West Indies,
1031671,2017-09-24,ODI,England,West Indies,County Ground,Bristol,West Indies,England
1031673,2017-09-27,ODI,West Indies,England,Kennington Oval,London,England,England
1031675,2017-09-29,ODI,West Indies,England,The Rose Bowl,Southampton,England,England
1033361,2017-05-12,ODI,Ireland,Bangladesh,Malahide,Dublin,Ireland,
1033363,2017-05-14,ODI,Ireland,New Zealand,Malahide,Dublin,Ireland,New Zealand
1033365,2017-05-17,ODI,Bangladesh,New Zealand,Clontarf Cricket Club Ground,Dublin,New Zealand,New Zealand
1033367,2017-05-19,ODI,Ireland,Bangladesh,Malahide,Dublin,Bangladesh,Bangladesh
1033369,2017-05-21,ODI,Ireland,New Zealand,Malahide,Dublin,Ireland,New Zealand
1033371,2017-05-24,ODI,Bangladesh,New Zealand,Clontarf Cricket Club Ground,Dublin,Bangladesh,Bangladesh
1034819,2017-01-15,ODI,India,England,Maharashtra Cricket Association Stadium,Pune,India,India
1034821,2017-01-19,ODI,India,England,Barabati Stadium,Cuttack,England,India
1034823,2017-01-22,ODI,India,England,Eden Gardens,Kolkata,India,England
1041523,2017-01-18,ODI,Bangladesh,South Africa,Sheikh Kamal International Cricket Stadium,Cox's Bazar,South Africa,South Africa
1041525,2017-01-20,ODI,Bangladesh,South Africa,Sheikh Kamal International Cricket Stadium,Cox's Bazar,Bangladesh,South Africa
1043953,2016-11-18,ODI,Australia,South Africa,Manuka Oval,Canberra,South Africa,Australia
1043955,2016-11-20,ODI,Australia,South Africa,Manuka Oval,Canberra,Australia,Australia
1043961,2016-11-29,ODI,Australia,South Africa,International Sports Stadium,Coffs Harbour,South Africa,Australia
1044203,2016-09-18,ODI,Sri Lanka,Australia,Rangiri Dambulla International Stadium,,Sri Lanka,Australia
1044209,2016-09-25,ODI,Sri Lanka,Australia,Khettarama Stadium,Colombo,Australia,Australia
1050223,2016-09-30,ODI,Pakistan,West Indies,Sharjah Cricket Stadium,,West Indies,Pakistan
1050225,2016-10-02,ODI,Pakistan,West Indies,Sharjah Cricket Stadium,,Pakistan,Pakistan
1050227,2016-10-05,ODI,Pakistan,West Indies,Sheikh Zayed Stadium,Abu Dhabi,Pakistan,Pakistan
1050607,2016-11-11,ODI,New Zealand,Pakistan,Bert Sutcliffe Oval,Lincoln,New Zealand,New Zealand
1050609,2016-11-13,ODI,New Zealand,Pakistan,Bert Sutcliffe Oval,Lincoln,Pakistan,New Zealand
1050611,2016-11-17,ODI,New Zealand,Pakistan,Saxton Oval,Nelson,New Zealand,New Zealand
1050623,2017-02-26,ODI,New Zealand,Australia,Eden Park No 2,Auckland,Australia,New Zealand
1050625,2017-03-02,ODI,New Zealand,Australia,Bay Oval,Mount Maunganui,Australia,Australia
1050627,2017-03-05,ODI,New Zealand,Australia,Bay Oval,Mount Maunganui,Australia,Australia
1059195,2016-11-15,ODI,Sri Lanka,England,R Premadasa Stadium,Colombo,Sri Lanka,England
1059196,2016-11-17,ODI,Sri Lanka,England,R Premadasa Stadium,Colombo,England,England
1059710,2016-11-14,ODI,Zimbabwe,Sri Lanka,Harare Sports Club,,Sri Lanka,Sri Lanka
1059711,2016-11-16,ODI,Sri Lanka,West Indies,Harare Sports Club,,Sri Lanka,West Indies
1059712,2016-11-19,ODI,Zimbabwe,West Indies,Queens Sports Club,Bulawayo,Zimbabwe,
1059713,2016-11-21,ODI,Zimbabwe,Sri Lanka,Queens Sports Club,Bulawayo,Zimbabwe,
1059714,2016-11-23,ODI,Sri Lanka,West Indies,Queens Sports Club,Bulawayo,West Indies,Sri Lanka
1059715,2016-11-25,ODI,Zimbabwe,West Indies,Queens Sports Club,Bulawayo,Zimbabwe,Zimbabwe
1059716,2016-11-27,ODI,Zimbabwe,Sri Lanka,Queens Sports Club,Bulawayo,Zimbabwe,Sri Lanka
1062580,2016-11-09,ODI,Sri Lanka,England,Sinhalese Sports Club Ground,Colombo,Sri Lanka,England
1068737,2017-04-02,ODI,United Arab Emirates,Papua New Guinea,Sheikh Zayed Stadium,Abu Dhabi,Papua New Guinea,Papua New Guinea
1072310,2018-01-14,ODI,Australia,England,Melbourne Cricket Ground,,England,England
1072311,2018-01-19,ODI,Australia,England,"Brisbane Cricket Ground, Woolloongabba",Brisbane,Australia,England
1072312,2018-01-21,ODI,England,Australia,Sydney Cricket Ground,,Australia,England
1072313,2018-01-26,ODI,England,Australia,Adelaide Oval,,Australia,Australia
1072314,2018-01-28,ODI,England,Australia,Perth Stadium,,Australia,England
1073401,2017-02-07,ODI,Sri Lanka,India,P Sara Oval,Colombo,India,India
1073403,2017-02-07,ODI,Pakistan,South Africa,Nondescripts Cricket Club Ground,Colombo,South Africa,South Africa
1073405,2017-02-08,ODI,Sri Lanka,Ireland,Nondescripts Cricket Club Ground,Colombo,Sri Lanka,Sri Lanka
1073408,2017-02-08,ODI,Bangladesh,Pakistan,P Sara Oval,Colombo,Pakistan,Pakistan
1073411,2017-02-10,ODI,India,Ireland,P Sara Oval,Colombo,India,India
1073413,2017-02-11,ODI,Bangladesh,South Africa,P Sara Oval,Colombo,Bangladesh,South Africa
1073421,2017-02-15,ODI,India,South Africa,P Sara Oval,Colombo,South Africa,India
1073422,2017-02-15,ODI,Sri Lanka,Pakistan,Nondescripts Cricket Club Ground,Colombo,Sri Lanka,Sri Lanka
1073423,2017-02-15,ODI,Bangladesh,Ireland,Colombo Cricket Club Ground,,Bangladesh,Bangladesh
1073424,2017-02-17,ODI,Sri Lanka,South Africa,P Sara Oval,Colombo,Sri Lanka,South Africa
1073425,2017-02-17,ODI,Bangladesh,India,Nondescripts Cricket Club Ground,Colombo,India,India
1073426,2017-02-17,ODI,Ireland,Pakistan,Colombo Cricket Club Ground,,Pakistan,Pakistan
1073427,2017-02-19,ODI,India,Pakistan,P Sara Oval,Colombo,India,India
1073428,2017-02-19,ODI,Sri Lanka,Bangladesh,Nondescripts Cricket Club Ground,Colombo,Bangladesh,Sri Lanka
1073429,2017-02-19,ODI,Ireland,South Africa,Colombo Cricket Club Ground,,Ireland,South Africa
1073430,2017-02-21,ODI,India,South Africa,P Sara Oval,Colombo,South Africa,India
1075504,2017-10-15,ODI,Bangladesh,South Africa,Diamond Oval,Kimberley,Bangladesh,South Africa
1075505,2017-10-18,ODI,South Africa,Bangladesh,Boland Park,Paarl,Bangladesh,South Africa
1075506,2017-10-22,ODI,South Africa,Bangladesh,Buffalo Park,East London,South Africa,South Africa
1077949,2017-04-07,ODI,West Indies,Pakistan,Providence Stadium,Guyana,West Indies,West Indies
1077950,2017-04-09,ODI,West Indies,Pakistan,Providence Stadium,Guyana,West Indies,Pakistan
1077951,2017-04-11,ODI,West Indies,Pakistan,Providence Stadium,Guyana,West Indies,Pakistan
1078659,2017-01-22,ODI,Hong Kong,Scotland,Sheikh Zayed Stadium,Abu Dhabi,Hong Kong,Hong Kong
1078660,2017-01-24,ODI,United Arab Emirates,Scotland,Dubai International Cricket Stadium,,Scotland,United Arab Emirates
1078661,2017-01-26,ODI,United Arab Emirates,Hong Kong,Dubai International Cricket Stadium,,United Arab Emirates,United Arab Emirates
1080630,2017-03-02,ODI,United Arab Emirates,Ireland,ICC Global Cricket Academy,Dubai,United Arab Emirates,Ireland
1080631,2017-03-04,ODI,United Arab Emirates,Ireland,ICC Global Cricket Academy,Dubai,United Arab Emirates,Ireland
1083446,2017-03-25,ODI,Sri Lanka,Bangladesh,Rangiri Dambulla International Stadium,,Sri Lanka,Bangladesh
1083447,2017-03-28,ODI,Sri Lanka,Bangladesh,Rangiri Dambulla International Stadium,,Sri Lanka,
1083448,2017-04-01,ODI,Sri Lanka,Bangladesh,Sinhalese Sports Club Ground,Colombo,Bangladesh,Sri Lanka
1085945,2017-06-24,ODI,New Zealand,Sri Lanka,County Ground,Bristol,New Zealand,New Zealand
1085946,2017-06-24,ODI,England,India,County Ground,Derby,England,India
1085947,2017-06-25,ODI,Pakistan,South Africa,Grace Road,Leicester,South Africa,South Africa
1085948,2017-06-26,ODI,Australia,West Indies,County Ground,Taunton,West Indies,Australia
1085949,2017-06-27,ODI,England,Pakistan,Grace Road,Leicester,Pakistan,England
1085951,2017-06-29,ODI,India,West Indies,County Ground,Taunton,India,India
1085952,2017-06-29,ODI,Australia,Sri Lanka,County Ground,Bristol,Australia,Australia
1085953,2017-07-02,ODI,England,Sri Lanka,County Ground,Taunton,Sri Lanka,England
1085954,2017-07-02,ODI,Australia,New Zealand,County Ground,Bristol,New Zealand,Australia
1085955,2017-07-02,ODI,India,Pakistan,County Ground,Derby,India,India
1085956,2017-07-02,ODI,South Africa,West Indies,Grace Road,Leicester,South Africa,South Africa
1085957,2017-07-05,ODI,England,South Africa,County Ground,Bristol,England,England
1085958,2017-07-05,ODI,India,Sri Lanka,County Ground,Derby,India,India
1085959,2017-07-05,ODI,Australia,Pakistan,Grace Road,Leicester,Australia,Australia
1085960,2017-07-06,ODI,New Zealand,West Indies,County Ground,Taunton,New Zealand,New Zealand
1085961,2017-07-08,ODI,New Zealand,Pakistan,County Ground,Taunton,Pakistan,New Zealand
1085962,2017-07-08,ODI,India,South Africa,Grace Road,Leicester,India,South Africa
1085963,2017-07-09,ODI,England,Australia,County Ground,Bristol,England,England
1085964,2017-07-09,ODI,Sri Lanka,West Indies,County Ground,Derby,Sri Lanka,West Indies
1085965,2017-07-11,ODI,Pakistan,West Indies,Grace Road,Leicester,Pakistan,West Indies
1085966,2017-07-12,ODI,South Africa,Sri Lanka,County Ground,Taunton,Sri Lanka,South Africa
1085967,2017-07-12,ODI,Australia,India,County Ground,Bristol,Australia,Australia
1085968,2017-07-12,ODI,England,New Zealand,County Ground,Derby,England,England
1085969,2017-07-15,ODI,Australia,South Africa,County Ground,Taunton,Australia,Australia
1085970,2017-07-15,ODI,England,West Indies,County Ground,Bristol,West Indies,England
1085971,2017-07-15,ODI,India,New Zealand,County Ground,Derby,New Zealand,India
1085972,2017-07-15,ODI,Pakistan,Sri Lanka,Grace Road,Leicester,Sri Lanka,Sri Lanka
1085973,2017-07-18,ODI,South Africa,England,County Ground,Bristol,South Africa,England
1085974,2017-07-20,ODI,India,Australia,County Ground,Derby,India,India
1085975,2017-07-23,ODI,England,India,Lord's,London,England,England
1086063,2017-10-22,ODI,England,Australia,Allan Border Field,Brisbane,Australia,Australia
1086064,2017-10-26,ODI,Australia,England,International Sports Stadium,Coffs Harbour,England,Australia
1089183,2017-04-04,ODI,United Arab Emirates,Papua New Guinea,Sheikh Zayed Stadium,Abu Dhabi,United Arab Emirates,United Arab Emirates
1089419,2017-06-15,ODI,Scotland,Zimbabwe,"Grange Cricket Club Ground, Raeburn Place",Edinburgh,Scotland,Scotland
1089420,2017-06-17,ODI,Scotland,Zimbabwe,"Grange Cricket Club Ground, Raeburn Place",Edinburgh,Scotland,Zimbabwe
1089521,2017-05-07,ODI,India,Ireland,North-West University No1 Ground,Potchefstroom,India,India
1089522,2017-05-09,ODI,South Africa,India,North-West University No1 Ground,Potchefstroom,India,India
1089524,2017-05-11,ODI,South Africa,Ireland,Senwes Park,Potchefstroom,South Africa,South Africa
1089528,2017-05-17,ODI,South Africa,India,Senwes Park,Potchefstroom,India,South Africa
1089530,2017-05-19,ODI,South Africa,Ireland,North-West University No1 Ground,Potchefstroom,South Africa,South Africa
1089533,2017-05-21,ODI,South Africa,India,Senwes Park,Potchefstroom,India,India
1098206,2017-06-23,ODI,West Indies,India,"Queen's Park Oval, Port of Spain",Trinidad,West Indies,
1098207,2017-06-25,ODI,West Indies,India,"Queen's Park Oval, Port of Spain",Trinidad,West Indies,India
1098208,2017-06-30,ODI,West Indies,India,"Sir Vivian Richards Stadium, North Sound",Antigua,West Indies,India
1098209,2017-07-02,ODI,West Indies,India,"Sir Vivian Richards Stadium, North Sound",Antigua,West Indies,West Indies
1098210,2017-07-06,ODI,West Indies,India,"Sabina Park, Kingston",Jamaica,West Indies,India
1104478,2017-06-30,ODI,Sri Lanka,Zimbabwe,Galle International Stadium,,Sri Lanka,Zimbabwe
1104479,2017-07-02,ODI,Sri Lanka,Zimbabwe,Galle International Stadium,,Sri Lanka,Sri Lanka
1104480,2017-07-06,ODI,Sri Lanka,Zimbabwe,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",Hambantota,Sri Lanka,Sri Lanka
1104481,2017-07-08,ODI,Sri Lanka,Zimbabwe,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",Hambantota,Sri Lanka,Zimbabwe
1104482,2017-07-10,ODI,Sri Lanka,Zimbabwe,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",Hambantota,Zimbabwe,Zimbabwe
1109605,2017-08-20,ODI,Sri Lanka,India,Rangiri Dambulla International Stadium,,India,India
1109606,2017-08-24,ODI,Sri Lanka,India,Pallekele International Cricket Stadium,,India,India
1109607,2017-08-27,ODI,Sri Lanka,India,Pallekele International Cricket Stadium,,Sri Lanka,India
1109608,2017-08-31,ODI,India,Sri Lanka,"R.Premadasa Stadium, Khettarama",Colombo,India,India
1109609,2017-09-03,ODI,Sri Lanka,India,"R.Premadasa Stadium, Khettarama",Colombo,Sri Lanka,India
1115775,2018-02-25,ODI,England,New Zealand,Seddon Park,Hamilton,New Zealand,New Zealand
1115776,2018-02-28,ODI,New Zealand,England,Bay Oval,Mount Maunganui,England,England
1115777,2018-03-03,ODI,England,New Zealand,Westpac Stadium,Wellington,New Zealand,England
1115778,2018-03-07,ODI,England,New Zealand,University Oval,Dunedin,New Zealand,New Zealand
1115779,2018-03-10,ODI,New Zealand,England,Hagley Oval,Christchurch,England,England
1115795,2017-12-20,ODI,West Indies,New Zealand,Cobham Oval (New),Whangarei,New Zealand,New Zealand
1115796,2017-12-23,ODI,New Zealand,West Indies,Hagley Oval,Christchurch,West Indies,New Zealand
1115797,2017-12-26,ODI,New Zealand,West Indies,Hagley Oval,Christchurch,New Zealand,New Zealand
1115802,2018-01-06,ODI,New Zealand,Pakistan,Basin Reserve,Wellington,Pakistan,New Zealand
1115803,2018-01-09,ODI,Pakistan,New Zealand,Saxton Oval,Nelson,Pakistan,New Zealand
1115804,2018-01-13,ODI,New Zealand,Pakistan,University Oval,Dunedin,New Zealand,New Zealand
1115805,2018-01-16,ODI,Pakistan,New Zealand,Seddon Park,Hamilton,Pakistan,New Zealand
1115806,2018-01-19,ODI,New Zealand,Pakistan,Basin Reserve,Wellington,New Zealand,New Zealand
1119496,2017-09-17,ODI,India,Australia,"MA Chidambaram Stadium, Chepauk",Chennai,India,India
1119497,2017-09-21,ODI,India,Australia,Eden Gardens,Kolkata,India,India
1119498,2017-09-24,ODI,Australia,India,Holkar Cricket Stadium,Indore,Australia,India
1119499,2017-09-28,ODI,Australia,India,M.Chinnaswamy Stadium,Bengaluru,Australia,Australia
1119500,2017-10-01,ODI,Australia,India,"Vidarbha Cricket Association Stadium, Jamtha",Nagpur,Australia,India
1119537,2018-06-13,ODI,Australia,England,Kennington Oval,London,Australia,England
1119538,2018-06-16,ODI,England,Australia,Sophia Gardens,Cardiff,Australia,England
1119539,2018-06-19,ODI,England,Australia,Trent Bridge,Nottingham,Australia,England
1119540,2018-06-21,ODI,Australia,England,Riverside Ground,Chester-le-Street,Australia,England
1119541,2018-06-24,ODI,Australia,England,Old Trafford,Manchester,Australia,England
1119546,2018-07-12,ODI,England,India,Trent Bridge,Nottingham,India,India
1119547,2018-07-14,ODI,England,India,Lord's,London,England,England
1119548,2018-07-17,ODI,India,England,Headingley,Leeds,England,England
1120090,2017-10-22,ODI,India,New Zealand,Wankhede Stadium,Mumbai,India,New Zealand
1120091,2017-10-25,ODI,New Zealand,India,Maharashtra Cricket Association Stadium,Pune,New Zealand,India
1120092,2017-10-29,ODI,India,New Zealand,Green Park,Kanpur,New Zealand,India
1120286,2017-10-13,ODI,Pakistan,Sri Lanka,Dubai International Cricket Stadium,,Sri Lanka,Pakistan
1120287,2017-10-16,ODI,Pakistan,Sri Lanka,Sheikh Zayed Stadium,Abu Dhabi,Pakistan,Pakistan
1120288,2017-10-18,ODI,Sri Lanka,Pakistan,Sheikh Zayed Stadium,Abu Dhabi,Sri Lanka,Pakistan
1120289,2017-10-20,ODI,Sri Lanka,Pakistan,Sharjah Cricket Stadium,,Sri Lanka,Pakistan
1120290,2017-10-23,ODI,Sri Lanka,Pakistan,Sharjah Cricket Stadium,,Sri Lanka,Pakistan
1122279,2018-02-01,ODI,South Africa,India,Kingsmead,Durban,South Africa,India
1122280,2018-02-04,ODI,South Africa,India,SuperSport Park,Centurion,India,India
1122281,2018-02-07,ODI,India,South Africa,Newlands,Cape Town,South Africa,India
1122282,2018-02-10,ODI,India,South Africa,The Wanderers Stadium,Johannesburg,India,South Africa
1122283,2018-02-13,ODI,India,South Africa,St George's Park,Port Elizabeth,South Africa,India
1122284,2018-02-16,ODI,South Africa,India,SuperSport Park,Centurion,India,India
1122726,2017-12-10,ODI,India,Sri Lanka,Himachal Pradesh Cricket Association Stadium,Dharamsala,Sri Lanka,Sri Lanka
1122727,2017-12-13,ODI,India,Sri Lanka,"Punjab Cricket Association IS Bindra Stadium, Mohali",Chandigarh,Sri Lanka,India
1122728,2017-12-17,ODI,Sri Lanka,India,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,India,India
1122904,2017-10-31,ODI,New Zealand,Pakistan,Sharjah Cricket Stadium,,New Zealand,New Zealand
1122905,2017-11-02,ODI,Pakistan,New Zealand,Sharjah Cricket Stadium,,Pakistan,New Zealand
1122906,2017-11-05,ODI,New Zealand,Pakistan,Sharjah Cricket Stadium,,New Zealand,Pakistan
1123204,2018-02-07,ODI,India,South Africa,Diamond Oval,Kimberley,South Africa,India
1123205,2018-02-10,ODI,India,South Africa,Senwes Park,Potchefstroom,India,South Africa
1124089,2017-12-06,ODI,Hong Kong,Papua New Guinea,ICC Academy,Dubai,Papua New Guinea,Hong Kong
1126717,2018-06-09,ODI,England,South Africa,"County Ground, New Road",Worcester,England,South Africa
1126718,2018-06-12,ODI,England,South Africa,County Ground,Hove,South Africa,England
1126719,2018-06-15,ODI,South Africa,England,St Lawrence Ground,Canterbury,South Africa,England
1126727,2018-07-07,ODI,England,New Zealand,Headingley,Leeds,England,England
1126728,2018-07-10,ODI,England,New Zealand,County Ground,Derby,England,England
1126729,2018-07-13,ODI,England,New Zealand,Grace Road,Leicester,England,New Zealand
1130737,2018-01-15,ODI,Zimbabwe,Bangladesh,"Shere Bangla National Stadium, Mirpur",Dhaka,Bangladesh,Bangladesh
1130738,2018-01-17,ODI,Zimbabwe,Sri Lanka,"Shere Bangla National Stadium, Mirpur",Dhaka,Sri Lanka,Zimbabwe
1130739,2018-01-19,ODI,Bangladesh,Sri Lanka,"Shere Bangla National Stadium, Mirpur",Dhaka,Bangladesh,Bangladesh
1130740,2018-01-21,ODI,Zimbabwe,Sri Lanka,"Shere Bangla National Stadium, Mirpur",Dhaka,Zimbabwe,Sri Lanka
1130741,2018-01-23,ODI,Bangladesh,Zimbabwe,"Shere Bangla National Stadium, Mirpur",Dhaka,Bangladesh,Bangladesh
1130742,2018-01-25,ODI,Bangladesh,Sri Lanka,"Shere Bangla National Stadium, Mirpur",Dhaka,Bangladesh,Sri Lanka
1130743,2018-01-27,ODI,Sri Lanka,Bangladesh,"Shere Bangla National Stadium, Mirpur",Dhaka,Sri Lanka,Sri Lanka
1131232,2018-03-12,ODI,India,Australia,Reliance Stadium,Vadodara,India,Australia
1131233,2018-03-15,ODI,Australia,India,Reliance Stadium,Vadodara,India,Australia
1131274,2018-01-11,ODI,United Arab Emirates,Ireland,ICC Academy,Dubai,Ireland,Ireland
1131275,2018-01-13,ODI,Ireland,United Arab Emirates,ICC Academy,Dubai,Ireland,Ireland
1131276,2018-01-16,ODI,Scotland,Ireland,ICC Academy,Dubai,Ireland,Ireland
1131277,2018-01-18,ODI,Ireland,Scotland,ICC Academy,Dubai,Ireland,Ireland
1131278,2018-01-21,ODI,Scotland,United Arab Emirates,ICC Academy,Dubai,United Arab Emirates,Scotland
1131279,2018-01-23,ODI,Scotland,United Arab Emirates,ICC Academy,Dubai,Scotland,United Arab Emirates
1131777,2018-04-09,ODI,India,England,"Vidarbha Cricket Association Stadium, Jamtha",Nagpur,India,England
1131778,2018-04-12,ODI,England,India,"Vidarbha Cricket Association Stadium, Jamtha",Nagpur,England,India
1133002,2018-03-06,ODI,Papua New Guinea,Ireland,Harare Sports Club,,Ireland,Ireland
1133003,2018-03-06,ODI,West Indies,United Arab Emirates,Old Hararians,Harare,West Indies,West Indies
1133005,2018-03-06,ODI,Hong Kong,Scotland,Bulawayo Athletic Club,,Scotland,Scotland
1133007,2018-03-08,ODI,Papua New Guinea,West Indies,Old Hararians,Harare,Papua New Guinea,West Indies
1133010,2018-03-10,ODI,West Indies,Ireland,Harare Sports Club,,Ireland,West Indies
1133012,2018-03-10,ODI,Zimbabwe,Hong Kong,Queens Sports Club,Bulawayo,Hong Kong,Zimbabwe
1133015,2018-03-12,ODI,Ireland,United Arab Emirates,Old Hararians,Harare,United Arab Emirates,Ireland
1133017,2018-03-12,ODI,Zimbabwe,Scotland,Queens Sports Club,Bulawayo,Zimbabwe,
1133019,2018-03-15,ODI,Scotland,United Arab Emirates,Queens Sports Club,Bulawayo,Scotland,Scotland
1133022,2018-03-16,ODI,Zimbabwe,Ireland,Harare Sports Club,,Ireland,Zimbabwe
1133023,2018-03-17,ODI,Papua New Guinea,Hong Kong,Old Hararians,Harare,Papua New Guinea,Papua New Guinea
1133025,2018-03-18,ODI,Ireland,Scotland,Harare Sports Club,,Scotland,Ireland
1133026,2018-03-19,ODI,Zimbabwe,West Indies,Harare Sports Club,,Zimbabwe,West Indies
1133028,2018-03-21,ODI,West Indies,Scotland,Harare Sports Club,,Scotland,West Indies
1133029,2018-03-22,ODI,United Arab Emirates,Zimbabwe,Harare Sports Club,,Zimbabwe,United Arab Emirates
